movie_companies.id,movie_companies.movie_id,movie_companies.company_id,movie_companies.company_type_id,movie_companies.note
4333022,3983632,15079,2,(presents) (as Promark Entertainment Group a Das Werk AG Company)
4333049,3983664,51321,2,(presents)
4333065,3983680,2564,2,(presents)
4332889,3983539,35752,2,(co-production)
4332912,3983371,287,2,(presents) (controlled by Loew's Incorporated)
4332575,3983188,405,2,(co-production)
4333515,3984364,185585,2,(presents)
4333134,3983780,157338,2,"(presents) (as Joel Productions, Inc.)"
4333135,3983784,278137,2,(presents)
4333590,3984467,212580,2,(presents)
4333256,3983945,212200,2,(co-production)
4333396,3984139,194920,2,(presents)
4333841,3984644,39034,2,(co-production)
4333984,3985224,8257,2,"(presents) (as RKO Radio Pictures, Inc.)"
4333776,3984564,278265,2,(presents)
4333986,3985226,23177,2,(presents) (as Tri-Star Pictures)
4333987,3985228,23177,2,(presents)
4333989,3985229,23177,2,(presents) (as Tri-Star Pictures)
4333872,3984682,278290,2,(presents)
4333900,3985057,186774,2,(presents)
4334532,3985407,3905,2,(co-production)
4334351,3985262,74505,2,(presents)
4334280,3984994,278317,2,(presents)
4334289,3985009,102125,2,(co-production)
4334717,3985663,2042,2,(as Hallmark Channel) (presents)
4334556,3985430,124691,2,(co-production)
4334729,3985675,21265,2,(presents)
4334730,3985675,22876,2,(presents)
4334749,3985702,28316,2,(presents)
4334751,3985702,79560,2,(presents)
4334557,3985430,204118,2,(co-production)
4334599,3985483,4583,2,(presents) (A Freddie Fields Production)
4334433,3985631,158003,2,(presents)
4334658,3985521,123428,2,(co-production)
4334496,3985378,123428,2,(co-production)
4335190,3986240,278470,2,(presents)
4335007,3986018,177368,2,(presents)
4335014,3986018,193763,2,(presents)
4334862,3985828,39976,2,(co-production)
4334863,3985828,59448,2,(co-production)
4334927,3985929,8300,2,(presents)
4335353,3986398,341,2,(presents) (as Antenne 2)
4334964,3985988,4385,2,(presents)
4334987,3986011,942,2,(co-production)
4334994,3986011,135,2,(co-production)
4335003,3986018,4675,2,(presents)
4335006,3986018,39637,2,(presents)
4335084,3986104,287,2,(presents) (controlled by Loew's Incorporated)
4335087,3986107,25845,2,(co-production)
4335088,3986107,92268,2,(co-production)
4335139,3986244,278462,2,(presents)
4335354,3986398,195526,2,(presents)
4335705,3987596,61961,2,(co-production)
4335440,3986485,21673,2,(co-production)
4335739,3987750,47097,2,(co-production)
4335496,3986539,69969,2,(co-production)
4335763,3987952,170600,2,(co-production)
4335616,3987035,55545,2,(presents)
4335802,3988164,278573,2,(co-production)
4335659,3987361,114826,2,(co-production)
4335880,3986564,79640,2,(presents)
4335803,3988164,10221,2,(co-production)
4336625,3987568,132170,2,(co-production)
4336005,3986750,76717,2,(co-production)
4336007,3986750,87794,2,(co-production)
4336477,3987380,28254,2,(co-production)
4336579,3987514,22418,2,(co-production)
4336580,3987514,108915,2,(co-production)
4336582,3987514,126280,2,(co-production)
4336150,3986929,61164,2,(co-production)
4336178,3986961,196209,2,(co-production)
4336626,3987568,132171,2,(co-production)
4336636,3987580,205754,2,(co-production)
4336748,3987727,22382,2,(co-production)
4336871,3987885,2679,2,(co-production)
4336872,3987885,119454,2,(co-production)
4336935,3987968,278761,2,(co-production)
4337055,3988110,216083,2,(co-production)
4337062,3988121,21969,2,(co-production) (as Distribution Company Sudamericana)
4337473,3988641,174743,2,(co-production)
4337575,3988822,278874,2,(presents)
4337275,3988440,278815,2,(co-production)
4337276,3988440,278816,2,(co-production)
4337288,3988465,278819,2,(co-production)
4337289,3988465,161167,2,(co-production)
4337347,3988518,162120,2,(co-production)
4337348,3988518,39976,2,(co-production)
4337383,3988543,22382,2,(co-production)
4337638,3988898,33365,2,(co-production)
4337687,3988971,278898,2,(presents)
4337435,3988595,227696,2,(co-production)
4337819,3989303,137349,2,(co-production) (as Film Afrika-ApolloMovie)
4337443,3988599,35905,2,(co-production)
4337745,3989077,278908,2,(presents)
4337794,3989271,278917,2,(co-production)
4337820,3989303,42573,2,(co-production) (as Film Afrika-ApolloMovie)
4337987,3989560,265731,2,(presents)
4337988,3989560,265732,2,(presents)
4337989,3989560,265733,2,(presents)
4337991,3989560,265734,2,(presents)
4337992,3989560,20389,2,(presents)
4337994,3989560,74455,2,(presents)
4337826,3989304,4418,2,(presents)
4338000,3989889,278967,2,(co-production)
4337842,3989341,554,2,(co-production)
4338035,3989942,79762,2,(presents)
4337844,3989341,63,2,(co-production)
4337852,3989354,4586,2,(presents)
4338055,3989971,278975,2,(presents)
4338234,3990206,52698,2,(co-production)
4338243,3990224,38007,2,(presents)
4338251,3990235,35914,2,(presents)
4337913,3989431,50674,2,(co-production)
4338285,3990295,37467,2,(co-production)
4338318,3990343,279035,2,(co-production)
4338319,3990343,279036,2,(co-production)
4338320,3990343,139806,2,(co-production)
4338321,3990343,279037,2,(co-production)
4338323,3990343,279038,2,(co-production)
4338324,3990343,248452,2,(co-production)
4338325,3990343,158586,2,(co-production)
4338326,3990343,158587,2,(co-production)
4338327,3990343,279039,2,(co-production)
4338328,3990343,1419,2,(co-production)
4338099,3990055,131842,2,(co-production)
4338103,3990055,97579,2,(co-production)
4338106,3990055,5001,2,(co-production)
4338107,3990055,106378,2,(co-production)
4338343,3989098,554,2,(co-production)
4338359,3989113,3723,2,(co-production)
4338360,3989113,128788,2,(co-production)
4338372,3989131,56570,2,(presents)
4337914,3989431,2476,2,(co-production)
4338518,3989628,78646,2,(co-production)
4338519,3989628,978,2,(co-production)
4338520,3989628,279074,2,(presents)
4338521,3989628,162120,2,(co-production)
4338523,3989628,129953,2,(co-production)
4338422,3989259,152924,2,(presents)
4338449,3989550,30560,2,(presents)
4338525,3989628,150531,2,(co-production)
4338528,3989628,17586,2,(co-production)
4338530,3989628,405,2,(co-production)
4337915,3989431,29931,2,(co-production)
4337976,3989523,26234,2,(presents)
4338544,3989637,22962,2,(co-production)
4338546,3989637,395,2,(co-production)
4338547,3989637,405,2,(co-production)
4338555,3989646,21027,2,(presents)
4338499,3989607,278488,2,(co-production)
4338500,3989607,20610,2,(co-production)
4337977,3989524,26234,2,(presents) (as Columbia Pictures)
4338958,3990555,152113,2,(co-production)
4338724,3989805,90909,2,(presents)
4338850,3990456,267319,2,(co-production)
4338611,3989728,279101,2,(co-production)
4338635,3989849,8288,2,(presents)
4338963,3990557,92228,2,(co-production)
4339041,3990649,39457,2,(presents)
4339221,3990818,73411,2,(co-production)
4339222,3990818,21314,2,(co-production)
4339223,3990818,148253,2,(co-production)
4339329,3990954,100397,2,(co-production)
4339330,3990956,100397,2,(co-production)
4339332,3990958,132748,2,(co-production)
4339333,3990958,131218,2,(co-production)
4338983,3990602,48176,2,(presents)
4339011,3990632,279156,2,(presents)
4339138,3990735,165513,2,(co-production)
4339148,3990739,154931,2,(co-production)
4339149,3990739,8977,2,(co-production)
4339152,3990739,123371,2,(co-production)
4339153,3990739,68977,2,(co-production)
4339154,3990739,115784,2,(co-production)
4339155,3990739,4323,2,(co-production)
4339370,3990969,85393,2,"(co-production) (as Avanti [Barcelone, Espagne])"
4339380,3990969,124465,2,"(co-production) (as Sabre T.V. [Madrid, Espagne])"
4339386,3990974,82852,2,(co-production)
4339389,3990974,35103,2,(co-production)
4339170,3990753,6127,2,(co-production)
4339189,3990784,111962,2,(presents)
4339394,3990974,73082,2,(co-production)
4339697,3991247,23787,2,(presents)
4339408,3990990,33907,2,(co-production)
4339409,3990990,183453,2,(co-production)
4339436,3991031,37487,2,(co-production)
4339451,3991021,37487,2,(co-production)
4339459,3991021,124455,2,(co-production)
4339469,3991021,178615,2,(co-production)
4339472,3991021,268507,2,(co-production)
4339478,3991038,37487,2,(co-production)
4339518,3991074,214918,2,(co-production)
4339519,3991074,35376,2,(co-production)
4339520,3991074,216,2,(co-production)
4339533,3991085,164378,2,(co-production)
4339535,3991085,43426,2,(co-production)
4339537,3991085,279224,2,(co-production)
4339538,3991085,162546,2,(co-production)
4339545,3991088,13237,2,(co-production)
4339552,3991088,35103,2,(co-production)
4339559,3991094,279225,2,(co-production)
4339569,3991099,35103,2,(co-production)
4339484,3991038,162284,2,(co-production)
4339487,3991039,279218,2,(co-production)
4339514,3991064,2005,2,(presents)
4339572,3991099,122921,2,(co-production)
4339573,3991099,3009,2,(co-production)
4339576,3991099,279226,2,(co-production)
4339699,3991247,41286,2,(presents)
4339851,3991444,4323,2,(as StudioCanal) (presents)
4339852,3991444,3044,2,(presents)
4339856,3991448,24104,2,(co-production)
4339864,3991457,8257,2,"(presents) (as RKO Radio Pictures, Inc.) (A Leo McCarey Production)"
4339717,3991263,28237,2,(presents)
4339878,3991478,279265,2,(presents)
4339879,3991478,279266,2,(presents)
4339889,3991488,902,2,(co-production)
4339906,3991503,48560,2,(co-production)
4339907,3991503,79398,2,(co-production)
4339909,3991503,135,2,(co-production)
4339914,3991507,25911,2,(presents)
4339915,3991507,3188,2,(presents)
4339769,3991304,287,2,(controlled by Loew's Inc.) (presents) (An Edmund Goulding Production)
4339954,3991976,2531,2,(presents)
4339965,3991992,79888,2,(presents)
4340000,3992049,73082,2,(co-production)
4340004,3992055,79894,2,(presents)
4340016,3992067,279287,2,(presents)
4340060,3992144,279296,2,(co-production)
4340062,3992144,165673,2,(co-production)
4340174,3992269,48176,2,(presents)
4340187,3992288,115400,2,(co-production)
4340188,3992288,53378,2,(co-production)
4340190,3992288,135,2,(co-production)
4340204,3992302,70199,2,(co-production)
4340367,3992810,79913,2,(presents)
4340236,3992342,111619,2,(co-production)
4340237,3992342,26388,2,(co-production)
4340240,3992351,287,2,(presents) (controlled by Loew's Incorporated)
4340247,3992357,16964,2,(presents)
4340251,3992345,2531,2,(presents)
4340277,3992435,279338,2,(presents)
4340306,3992470,3044,2,(presents)
4340094,3992165,2822,2,(presents)
4340126,3992199,30495,2,(presents)
4340165,3992259,60758,2,(presents)
4340521,3992852,2531,2,(presents)
4340383,3992831,97409,2,(co-production)
4340534,3992870,145800,2,(co-production)
4340413,3992924,21189,2,(presents) (as Regal Entertainment)
4340545,3992884,279397,2,(presents)
4340437,3992965,157166,2,(co-production)
4340438,3992965,128895,2,(co-production)
4340835,3993453,247532,2,(presents)
4340841,3993474,1698,2,(presents) (as Twentieth Century-Fox) (produced by) (as Twentieth Century - Fox Film Corporation also)
4340848,3993487,279454,2,(presents)
4340585,3993107,209291,2,(co-production)
4340587,3993107,168206,2,(co-production)
4340588,3993107,157517,2,(co-production)
4340590,3993107,405,2,(co-production)
4340457,3993017,1698,2,(presents) (as Twentieth Century-Fox)
4340487,3993059,140261,2,(presents)
4341231,3994112,2042,2,(presents)
4341038,3993842,149982,2,(as Aramid Entertainment Fund Limited) (presents)
4341049,3993855,279497,2,(co-production)
4341238,3994131,227543,2,(presents)
4341249,3994142,2531,2,(presents)
4341655,3991717,13074,2,(presents) (as ThinkFilm)
4341105,3993924,279515,2,(presents)
4341133,3993969,279252,2,(presents)
4341134,3993977,279521,2,(presents)
4341171,3994014,279533,2,(presents)
4341172,3994014,279534,2,(presents)
4341776,3991874,2042,2,(presents)
4341790,3991890,279625,2,(co-production)
4341823,3991943,26971,2,(as Hemdale Film Corporation) (presents)
4341834,3991954,2042,2,(presents)
4341853,3992099,44482,2,(co-production)
4341420,3994433,279568,2,(presents)
4341484,3991555,37487,2,(co-production)
4341489,3991555,279586,2,(co-production)
4341492,3991555,32610,2,(co-production)
4341516,3991578,71393,2,(co-production)
4341517,3991578,105771,2,(co-production)
4341922,3992646,161838,2,(presents)
4341932,3992663,169228,2,(presents)
4341933,3992663,279652,2,(presents)
4341965,3992702,279662,2,(presents)
4342040,3992733,14026,2,(co-production)
4342041,3992733,5353,2,(co-production)
4342061,3992755,287,2,(presents) (controlled by Loew's Incorporated)
4341685,3991754,279618,2,(co-production)
4342261,3994490,2531,2,(presents)
4342128,3993673,2042,2,(presents)
4342147,3993733,71285,2,(presents)
4342155,3993660,2042,2,(presents)
4342451,3994670,2531,2,(presents)
4342182,3993715,287,2,(presents) (controlled by Loew's Incorporated) (A W.S. Van Dyke Production)
4342195,3993723,2042,2,(presents)
4342285,3994509,2531,2,(presents)
4342289,3994512,2042,2,(presents)
4342310,3994532,2822,2,(presents)
4342316,3994534,2531,2,(presents)
4342367,3994583,2822,2,(presents)
4342454,3994671,2531,2,(presents)
4342495,3994714,20714,2,(presents)
4342513,3994751,279736,2,(co-production)
4342775,3995019,271693,2,(presents)
4342651,3994924,279756,2,(presents)
4342924,3995216,11226,2,(presents)
4342838,3995106,21160,2,(presents)
4342845,3995114,279796,2,(presents)
4342851,3995120,279799,2,(presents)
4342879,3995156,52301,2,(presents)
4342925,3995216,177714,2,(co-production)
4342926,3995216,12295,2,(co-production)
4342992,3995291,279826,2,(presents)
4343169,3995501,8587,2,(presents)
4343272,3995659,32867,2,(presents)
4343289,3995686,80089,2,(presents)
4343180,3995515,189228,2,(co-production)
4343191,3995523,279875,2,(co-production)
4343192,3995523,206490,2,(co-production)
4343033,3995330,129368,2,(co-production)
4343221,3995591,197132,2,(presents)
4343226,3995601,8257,2,(presents) (as RKO Productions Inc.)
4343343,3995775,151997,2,(co-production)
4343349,3995775,8977,2,(co-production)
4343355,3995775,10226,2,(co-production)
4343034,3995330,32722,2,(co-production)
4343360,3995777,2476,2,(co-production)
4343056,3995380,287,2,(presents) (controlled by Loew's Incorporated) (A Robert Z. Leonard Production)
4343450,3995893,279935,2,(presents)
4343635,3996130,24529,2,(co-production)
4343422,3995858,15516,2,(co-production)
4343637,3996130,157557,2,(co-production)
4343641,3996133,172403,2,(co-production)
4343852,3996401,80124,2,(presents)
4343916,3996467,13454,2,(presents)
4343592,3996078,279961,2,(presents)
4343968,3996520,130263,2,(co-production)
4343970,3996524,191773,2,(presents)
4343690,3996198,15314,2,(co-production)
4343755,3996294,45736,2,(co-production)
4344483,3997134,21478,2,(presents) (as Monogram Pictures Corporation)
4344354,3996988,2042,2,(presents) (as Hallmark Channel)
4344404,3997031,8257,2,(presents) (as Radio Pictures)
4344175,3996778,148,2,(presents)
4344176,3996778,198913,2,(presents)
4344225,3996837,30554,2,"(presents) (as Associated British Pictures Corpn. Ltd., )"
4344269,3996885,280088,2,(co-production)
4344417,3997048,80158,2,(presents)
4344497,3997144,213372,2,(co-production)
4344499,3997144,8977,2,(co-production)
4344500,3997144,35103,2,(co-production)
4344522,3997169,287,2,(controlled by Loew's Incorporated) (presents)
4344527,3997176,100011,2,(presents)
4344533,3997176,5545,2,(presents)
4344825,3997524,2365,2,(co-production)
4344536,3997177,4583,2,(presents)
4344537,3997177,4323,2,(presents)
4344544,3997187,8257,2,"(presents) (as R K O Radio Pictures, Inc.)"
4344700,3997348,279562,2,(presents)
4344624,3997281,1469,2,(presents)
4344746,3997442,229048,2,(presents)
4344923,3997612,405,2,(co-production)
4344924,3997612,107,2,(co-production)
4345150,3997862,512,2,(co-production) (as FR3)
4344967,3997655,37421,2,(co-production)
4345151,3997862,7089,2,(co-production)
4345152,3997862,244177,2,(co-production)
4345153,3997862,150443,2,(co-production)
4344992,3997681,58395,2,(co-production)
4344995,3997684,280195,2,(co-production)
4344996,3997684,69675,2,(co-production)
4345225,3997935,80203,2,(presents)
4345372,3998114,198571,2,(co-production)
4345373,3998114,6127,2,(co-production)
4345232,3997954,118772,2,(co-production)
4345078,3997777,74486,2,(co-production)
4345079,3997777,232574,2,(co-production)
4345487,3998256,196815,2,(co-production)
4345233,3997954,107,2,(co-production)
4345493,3998269,26234,2,(presents)
4345236,3997957,98116,2,(co-production)
4345238,3997957,107,2,(co-production)
4345239,3997958,98116,2,(co-production)
4345241,3997958,107,2,(co-production)
4345853,3998595,280330,2,(co-production)
4345499,3998271,77524,2,(co-production)
